1, 0.8918918918918919, 0.8918918918918919
2, 0.7862815884476534, 0.8815884476534296
3, 0.6837719047890861, 0.8696272618300132
4, 0.5851103667643067, 0.8557098685486175
5, 0.49120603180641026, 0.8395100475194232
6, 0.403130565999885, 0.8206954717501582
7, 0.3220882080346113, 0.7989674691020655
8, 0.24933573599304587, 0.7741225222571717
9, 0.1860374544920755, 0.7461323333822644
10, 0.13305890020530195, 0.715226407330626
11, 0.09073895589600191, 0.6819457830779987
12, 0.05871990636990872, 0.6471300643706879
13, 0.03592579708927965, 0.6118163210779572
14, 0.020731658205845025, 0.5770688442715557
15, 0.011273862784762454, 0.5437993754683806
16, 0.005779488835654472, 0.5126449510691157
